SMILES,6Y9S_SP,4WHZ_SP,Weight,LogP,SA,QED,TPSA,HBA,HBD,RotBond,Filtered,3D_best_gsk3b,3D_sim_gsk3b,3D_best_jnk3,3D_sim_jnk3,3D_sim_2D_gsk3b,3D_sim_2D_jnk3
O=C(NCCN1CCOCC1)c1cccc(-n2ncc3cc(Nc4ccccc4Cl)ccc32)c1,-7.400250614,-9.056345674,475.98,4.4845,2.337688939,0.411999091,71.42,6,2,7,TRUE,CHEMBL4228654,0.56978233,CHEMBL2376915,1,0.223404255,1
O=c1n(Cc2ccccn2)nc(-c2ccnc(NC3CCOCC3)c2)n1-c1ccc2ccccc2c1,-7.175387218,-9.732335577,478.556,4.2834,2.69934345,0.391990758,86.86,8,1,6,TRUE,CHEMBL2022419,0.539975894,CHEMBL1644615,1,0.125,1
O=C(O)C=CSc1nc(-c2ccc(F)cc2)c(-c2ccnc(Nc3ccccc3)c2)n1CC1CC1,-7.559103058,-6.449643044,486.572,6.5952,2.792875373,0.205073364,80.04,6,2,9,TRUE,CHEMBL254582,0.497977613,CHEMBL3394123,1,0.165217391,1
CC(=O)Nc1cc(-c2c(-c3ccc(F)cc3)nc(SC=CC(=O)O)n2C)ccn1,-7.321922588,-6.762241333,412.446,3.937,2.792287144,0.470237028,97.11,6,2,6,TRUE,CHEMBL3647950,0.453099174,CHEMBL3394100,1,0.107843137,1
Cc1cncc(NC(=O)c2cccc(-n3cc(NC(=O)Nc4ccccc4Cl)cn3)c2)c1,-8.559791727,-7.372386491,446.898,5.12542,2.299557227,0.395444635,100.94,5,3,5,TRUE,50943622,0.665501297,200729,1,0.182795699,1
CCNC(=O)N1CCC(Nc2ncc(Cl)c(-c3c[nH]c4ccccc34)n2)CC1,-8.880396528,-8.079312322,398.898,3.8841,2.497270793,0.622011525,85.94,4,3,4,TRUE,CHEMBL599224,0.583042274,CHEMBL248176,1,0.35443038,1
CC(C)n1c(=O)ccc2cnc(NC3CCC(O)CC3)nc21,-9.652238913,-9.392785372,302.378,2.0878,2.599664796,0.907201535,80.04,6,2,3,TRUE,CHEMBL256517,0.692425872,CHEMBL3577855,1,0.396825397,1
COc1cc(NC(=O)c2cccc(-n3ncc4cc(Nc5ccccc5C)ccc43)c2)cc(OC)c1OC,-8.238168726,-9.892095782,508.578,6.35562,2.358297435,0.253814579,86.64,7,2,8,TRUE,CHEMBL521871,0.53453269,CHEMBL2376912,1,0.165137615,1
O=C(NCCCN1CCCC1=O)c1cnccc1Nc1nc(-c2cc(Br)ccc2F)nc2nccnc12,-7.781106033,-7.589198056,565.407,3.8693,2.88081693,0.308727608,125.89,8,2,8,TRUE,13970,0.493802588,CHEMBL234655,1,0.157894737,1
COc1ccc(Oc2cc(Nc3c(F)cccc3C(N)=O)c(C(F)(F)F)cn2)cc1,-7.812997824,-7.465117003,421.35,4.8829,2.428133347,0.554141515,86.47,5,2,6,TRUE,50840603,0.505415561,CHEMBL1923212,1,0.099009901,1
N#CC(c1ccnc(OCc2ccccc2)n1)c1nc2ccccc2s1,-7.290962102,-8.575654288,358.426,4.32078,2.93881328,0.531139788,71.69,6,0,5,TRUE,CHEMBL495751,0.6043232,CHEMBL3899711,1,0.113402062,1
Cc1ccc(-c2cccc3cnc(Nc4ccc5c(c4)OCO5)nc23)cn1,-9.193094973,-8.379657704,356.385,4.47252,2.353868654,0.583902498,69.16,6,1,3,TRUE,CHEMBL256517,0.66619758,CHEMBL1761572,1,0.189873418,1
Cc1cccc(NC(=O)c2ccc(Br)o2)c1N1CCC2(CC1)OCCO2,-7.124178821,-6.93131726,421.291,3.94612,3.059754099,0.813562763,63.94,5,1,3,FALSE,50840603,0.603064575,CHEMBL1783587,1,0.150537634,1
c1ccc(-c2cccc3cnc(Nc4ccc(-n5cnc(N6CCOCC6)n5)cc4)nc23)cc1,-9.251699686,-7.996071575,449.518,4.4577,2.543781092,0.424308919,80.99,8,1,5,TRUE,CHEMBL257188,0.567463026,CHEMBL1761567,1,0.25,1
Cn1cc(-c2ccc3cnc(Nc4ccc(-n5cnc(-c6ccccn6)n5)cc4)nc3c2)cn1,-9.817994034,-7.933329707,445.49,4.4166,2.696064565,0.419360331,99.23,9,1,5,TRUE,CHEMBL304172,0.614104249,CHEMBL1761562,1,0.2,1
CCOc1nc(C(=O)NCc2ccc(S(C)(=O)=O)cc2)cc(N)c1C#N,-6.262090848,-7.536865073,374.422,1.26768,2.367297745,0.776873801,135.17,7,2,6,TRUE,CHEMBL250369,0.546119086,CHEMBL424872,1,0.139534884,1
O=c1[nH]nc(-c2ccnc(Nc3ccccc3)c2)n1-c1ccc2ccccc2c1,-10.21506986,-12.30644531,379.423,4.5194,2.271718768,0.481383038,75.6,5,2,4,TRUE,CHEMBL2048673,0.662249935,CHEMBL1644624,1,0.176470588,1
CNC(=O)c1ccccc1Nc1cc(Nc2ccc(N3CCOCC3)cc2)ncc1C(F)(F)F,-8.477125485,-7.943404496,471.483,4.7838,2.480606469,0.480240803,78.52,6,3,6,FALSE,607846,0.576053821,CHEMBL3220469,1,0.137254902,1
CCNC(=O)N1CCC(Nc2cc(-c3c(-c4ccc(F)cc4)nc(SC=CC(=O)O)n3C)ccn2)CC1,-7.32613177,-6.686680316,524.622,4.5844,3.000887055,0.291983746,112.38,7,3,8,TRUE,CHEMBL4877117,0.444652908,CHEMBL3394122,1,0.166666667,1
COc1ccc(COCC2CCc3nc(-c4ccc(F)cc4)c(-c4ccnc(N)n4)n32)cc1,-7.969230636,-9.947468456,445.498,4.4411,3.069224886,0.452469826,88.08,7,1,7,TRUE,13928,0.533283945,CHEMBL372082,1,0.184782609,1
COC(=O)c1c(C)csc1NC(=O)Cc1cccc2cnccc12,-7.519689158,-8.970563784,340.404,3.57252,2.30224027,0.737313149,68.29,5,1,4,TRUE,CHEMBL156987,0.522788896,CHEMBL1681791,1,0.108433735,1
Cc1ncc(NC(=O)c2cccc(-n3cc(NC(=O)Nc4ccccc4Cl)cn3)c2)cn1,-7.409886006,-8.564801762,447.886,4.52042,2.359493013,0.415869629,113.83,6,3,5,TRUE,14649,0.589475973,CHEMBL3355167,1,0.258426966,1
COc1ccc(Nc2ncc3nc(Nc4ccccc4F)n(C4CCOCC4)c3n2)cc1,-7.640036409,-9.497883116,434.475,4.8127,2.52564734,0.450231084,86.12,8,2,6,TRUE,CHEMBL4633727,0.594062947,CHEMBL1946341,1,0.204545455,1
NC(=O)c1cccc(-n2ncc3cc(Nc4ccccc4F)ccc32)c1,-9.306391124,-9.556628947,346.365,4.0071,2.105439336,0.586357805,72.94,4,2,4,TRUE,51243403,0.63659111,CHEMBL2376924,1,0.158536585,1
CC(C)n1cc(-c2ccc3cnc(Nc4ccc(-n5cnc(N6CCOCC6)n5)cc4)nc3c2Cl)cn1,-9.487092468,-8.937407844,516.009,4.8885,3.017803355,0.341120217,98.81,10,1,6,TRUE,CHEMBL304172,0.601655088,CHEMBL1761578,1,0.152380952,1
CC(O)CNc1nccc(-n2c(CC#N)cnc2-c2ccc3ccccc3c2)n1,-7.749006041,-11.84554666,384.443,3.34128,3.225051509,0.5288474,99.65,7,2,6,TRUE,14630,0.505235301,784813,1,0.163043478,1
CC(O)CNc1nccc(-n2c(CC#N)cnc2-c2ccc3ccccc3n2)n1,-7.848757767,-11.59791617,385.431,2.73628,3.314255355,0.524588282,112.54,8,2,6,TRUE,CHEMBL3827895,0.510938205,784812,1,0.2,1
CC(O)CNc1nccc(-n2c(CC#N)cnc2-c2ccc3c(c2)OCCO3)n1,-8.149917101,-10.85747892,392.419,1.95928,3.399221289,0.653548208,118.11,9,2,6,TRUE,CHEMBL469508,0.574863515,784811,1,0.161616162,1
CC(O)CNc1nccc(-n2c(CC#N)cnc2-c2ccc(Cl)c(Cl)c2)n1,-6.967429608,-10.48978051,403.273,3.49488,3.332536118,0.653737611,99.65,7,2,6,TRUE,CHEMBL1081617,0.538295835,784814,1,0.111111111,1
CC(O)CNc1nccc(-n2c(CC#N)cnc2-c2ccc(F)c(C(F)(F)F)c2)n1,-7.746627906,-7.353739443,420.37,3.34598,3.46878841,0.59365339,99.65,7,2,6,TRUE,CHEMBL3949162,0.473018123,784815,1,0.155963303,1
N#CCc1cnc(-c2ccc3c(c2)OCCO3)n1-c1ccnc(NC2CCCNC2)n1,-7.909766217,-11.06632818,417.473,2.33048,3.456457778,0.650933413,109.91,9,2,5,TRUE,CHEMBL4557360,0.585666414,784817,1,0.122641509,1
N#CCc1cnc(-c2ccc3ccccc3n2)n1-c1ccnc(NC2CCCNC2)n1,-8.47829848,-11.64980936,410.485,3.10748,3.378880186,0.52081679,104.34,8,2,5,TRUE,CHEMBL4781112,0.579533515,784818,1,0.168224299,1
N#CCc1cnc(-c2ccc(Cl)c(Cl)c2)n1-c1ccnc(NC2CCCNC2)n1,-7.423867052,-11.3452444,428.327,3.86608,3.388961948,0.641371742,91.45,7,2,5,TRUE,CHEMBL1081617,0.502713091,784820,1,0.105263158,1
N#CCc1cnc(-c2ccc(F)c(C(F)(F)F)c2)n1-c1ccnc(NC2CCCNC2)n1,-7.616209009,-10.25683456,445.424,3.71718,3.523022041,0.582059845,91.45,7,2,5,TRUE,13931,0.487462813,784821,1,0.189473684,1
N#CCc1cnc(-c2ccc3c(c2)OCO3)n1-c1ccnc(NC2CCCN(C(=O)C3CC3)C2)n1,-6.754914637,-6.613738767,471.521,2.93698,3.434566907,0.583028188,118.19,9,1,6,TRUE,CHEMBL4851835,0.504828186,784822,1,0.2,1
N#CCc1cnc(-c2ccc3c(c2)OCCO3)n1-c1ccnc(NC2CCCN(C(=O)C3CC3)C2)n1,-7.125195424,-7.225758383,485.548,2.97948,3.453868092,0.566185511,118.19,9,1,6,TRUE,CHEMBL4851835,0.526407227,784823,1,0.2,1
N#CCc1cnc(-c2ccc(Cl)c(Cl)c2)n1-c1ccnc(NC2CCCN(C(=O)C3CC3)C2)n1,-7.182964227,-9.19980672,496.402,4.51508,3.371752205,0.539090217,99.73,7,1,6,TRUE,CHEMBL461139,0.534966067,784826,1,0.158878505,1
N#CCc1cnc(-c2ccc(F)c(C(F)(F)F)c2)n1-c1ccnc(NC2CCCN(C(=O)C3CC3)C2)n1,-6.839596611,-7.702446215,513.499,4.36618,3.515504601,0.491839416,99.73,7,1,6,TRUE,CHEMBL4877117,0.445791539,784827,1,0.106557377,1
N#CCc1cnc(-c2ccc3c(c2)OCO3)n1-c1ccnc(NC2CCOCC2)n1,-6.397647283,-10.47569315,404.43,2.71498,2.973435485,0.691689795,107.11,9,1,5,TRUE,14630,0.475972284,784798,1,0.108910891,1
N#CCc1cnc(-c2ccc3ccccc3n2)n1-c1ccnc(NC2CCOCC2)n1,-7.813568764,-11.42196582,411.469,3.53448,2.908626279,0.535867606,101.54,8,1,5,TRUE,CHEMBL3093050,0.584139028,784800,1,0.157303371,1
N#CCc1cnc(-c2ccc(Cl)c(Cl)c2)n1-c1ccnc(NC2CCOCC2)n1,-6.66170809,-10.77702651,429.311,4.29308,2.913618218,0.651028551,88.65,7,1,5,TRUE,13908,0.535546087,784802,1,0.163265306,1
N#CCc1cnc(-c2ccc(F)c(C(F)(F)F)c2)n1-c1ccnc(NC2CCOCC2)n1,-7.062968245,-9.454612445,446.408,4.14418,3.052180846,0.592855547,88.65,7,1,5,TRUE,CHEMBL1081617,0.512765957,784803,1,0.09,1
N#CCc1cnc(-c2ccc3ccccc3c2)n1-c1ccnc(NC2CCCCC2)n1,-7.319218543,-11.86663807,408.509,5.29318,2.718666078,0.485076445,79.42,6,1,5,TRUE,CHEMBL1081617,0.500889284,784807,1,0.097826087,1
N#CCc1cnc(-c2ccc(Cl)c(Cl)c2)n1-c1ccnc(NC2CCCCC2)n1,-6.436586052,-10.88938669,427.339,5.44678,2.794770416,0.586106545,79.42,6,1,5,TRUE,CHEMBL1081617,0.48483835,784808,1,0.098901099,1
CC(O)CNc1nccc(-n2c(CC#N)cnc2-c2ccc3c(c2)OCO3)n1,-7.173273254,-10.51633206,378.392,1.91678,3.390864462,0.667806893,118.11,9,2,6,TRUE,51159563,0.580053074,784810,1,0.130841121,1
Cc1sc(C(=O)NC2COC2)cc1-n1cc(NC(=O)Nc2c(F)cccc2Cl)cn1,-6.580497616,-8.610229667,449.895,3.80732,2.853909747,0.551430503,97.28,6,3,5,TRUE,CHEMBL380946,0.557842288,CHEMBL4784092,1,0.152380952,1
CNC(=O)c1ccccc1Nc1cc(Nc2ccc(N3CCOCC3)cc2OC)ncc1Br,-6.498381014,-7.673604565,512.408,4.5361,2.510317483,0.428758598,87.75,7,3,7,TRUE,14669,0.550255363,CHEMBL3220467,1,0.171717172,1
O=C(NC(c1ccccn1)C1CC1)c1ccc2[nH]nc(-c3ccc(N4C5CCC4CC(O)C5)cc3)c2c1,-8.378631691,-7.893219913,493.611,4.9981,4.373150465,0.351533854,94.14,5,3,6,TRUE,1216138,0.54777379,50329723,1,0.278350515,1
Clc1cnc(Nc2ccc(N3CCOCC3)cc2)cc1-c1cc[nH]n1,-8.105612275,-6.854663199,355.829,3.7053,2.66344396,0.746530983,66.07,5,2,4,FALSE,CHEMBL402932,0.682059372,CHEMBL1771661,1,0.168831169,1
COc1cccc(Oc2cc(Nc3ccccc3C(N)=O)c(C(F)(F)F)cn2)c1,-7.608315114,-7.153861533,403.36,4.7438,2.334958939,0.620689095,86.47,5,2,6,TRUE,346052,0.551237162,CHEMBL1923189,1,0.120879121,1
N#CC(c1ccnc(NCCc2c[nH]cn2)n1)c1nc2ccccc2s1,-8.505686701,-10.32537728,361.434,3.11948,3.442322371,0.546805016,103.17,7,2,6,TRUE,CHEMBL191384,0.730952058,CHEMBL254651,1,0.656716418,1
COc1ccc(-c2cccc3cnc(Nc4ccc(-n5cnc(N6CCOCC6)n5)cc4)nc23)cc1F,-9.236079614,-8.058387473,497.534,4.6054,2.700072315,0.363976958,90.22,9,1,6,TRUE,CHEMBL257188,0.530527878,CHEMBL1761565,1,0.188888889,1
N#CC(=C1Nc2ccccc2S1)c1ccnc(NCCc2cccnc2)n1,-8.061465775,-10.21179786,372.457,3.93618,2.78052577,0.656115247,86.52,7,2,5,FALSE,CHEMBL191384,1,CHEMBL1788116,1,1,1
O=c1[nH]nc(-c2ccnc(NC3CCOCC3)c2)n1-c1ccc2cc(F)ccc2c1,-10.41675119,-11.83079994,405.433,3.5058,2.63728697,0.542845109,84.83,6,2,4,TRUE,CHEMBL3398197,0.636273292,CHEMBL1644632,1,0.107526882,1
Fc1ccc(-c2c(-c3ccnc(Nc4ccc(N5CCOCC5)cc4)c3)noc2C2CC2)cc1,-6.456297263,-11.13806749,456.521,6.0003,2.569851554,0.383930571,63.42,6,1,6,FALSE,51236887,0.507098405,CHEMBL3099967,1,0.180851064,1
N#CC(c1ccnc(NC2Cc3c[nH]c2n3)n1)c1nc2ccccc2s1,-8.266078595,-9.638144912,359.418,3.17418,4.773217619,0.579969251,103.17,7,2,4,TRUE,CHEMBL191384,0.607850658,CHEMBL3909478,1,0.5,1
O=c1[nH]nc(-c2ccnc(NC3CCC3)c2)n1-c1ccc2ccccc2c1,-10.21441258,-11.72247928,357.417,3.7402,2.409464423,0.583325504,75.6,5,2,4,TRUE,CHEMBL345348,0.664046338,CHEMBL1644622,1,0.130952381,1
NC(=O)c1ccccc1Nc1ccnc(Oc2ccc(N3CCNCC3)cc2)c1,-8.025370401,-8.592463379,389.459,3.126,2.285010261,0.599879326,92.51,6,3,6,TRUE,50234924,0.552911177,CHEMBL1923185,1,0.197802198,1
N#CC(=C1Nc2ccccc2S1)c1ccnc(NCCc2cccnc2)n1.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,-8.061465775,-10.21179786,600.501,5.20278,3.153878425,0.224972011,161.12,9,4,5,FALSE,CHEMBL191384,1,CHEMBL1788116,1,1,1
N#CC(c1ccnc(NCCc2cccnc2)n1)c1nc2ccccc2s1,-7.509455009,-9.731783093,372.457,3.79138,3.075999225,0.55394577,87.38,7,1,6,TRUE,50885167,1,188581,1,1,1
N#CC(c1ccnc(NCCc2cnc[nH]2)n1)c1nc2ccccc2s1,-8.300280555,-9.95694826,361.434,3.11948,3.282987306,0.546805016,103.17,7,2,6,TRUE,50885167,0.753712871,50383515,1,0.656716418,1
O=C(Cn1c(=O)ccc2c(C(F)(F)F)cccc21)Nc1scc(Br)c1-c1ncn[nH]1,-7.378003548,-8.08749681,498.284,4.2681,2.942632274,0.439904994,92.67,6,2,4,TRUE,CHEMBL1809122,0.576145472,CHEMBL1822148,1,0.152173913,1
Cc1ccc(NC(=O)c2cc(-n3cc(NC(=O)Nc4ccccc4Cl)cn3)ccc2F)cn1,-7.08686367,-8.670130881,464.888,5.26452,2.344183762,0.374482878,100.94,5,3,5,TRUE,CHEMBL2046466,0.612433862,CHEMBL3355158,1,0.20212766,1
O=C(Nc1cnn(-c2csc(C(=O)NCC3CCOC3)c2)c1)Nc1ccccc1Cl,-8.292444415,-7.8072553,445.932,3.9975,3.083774982,0.533858221,97.28,6,3,6,TRUE,1216148,0.590504781,CHEMBL4755895,1,0.260416667,1
O=C(Cn1c(=O)ccc2c(C(F)(F)F)cccc21)Nc1scc(Br)c1-c1nnc[nH]1,-7.151127105,-8.090174982,498.284,4.2681,3.138660846,0.439904994,92.67,6,2,4,TRUE,CHEMBL1809122,0.56606233,50659452,1,0.152173913,1
NC(=O)c1ccccc1Nc1cc(Oc2ccc(-c3cccnc3)cc2)ncc1C(F)(F)F,-8.067493286,-7.517898075,450.42,5.7972,2.429996037,0.387680657,90.13,5,2,6,TRUE,CHEMBL402541,0.597757533,CHEMBL1923204,1,0.235294118,1
CNC1CC2OC(C)(C1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,-11.21402213,-7.656206258,466.541,4.354,4.953655654,0.405842479,69.45,6,2,2,TRUE,50414711,1,51422453,1,1,1
c1cc(-c2nocc2C2CC2)cc(Nc2ccc(N3CCOCC3)cc2)n1,-8.135705911,-9.251564326,362.433,4.1942,2.599315962,0.734048637,63.42,6,1,5,FALSE,CHEMBL255735,0.647543126,CHEMBL3100083,1,0.141176471,1
O=C(Cc1cccc2cnccc12)Nc1scnc1-c1cscn1,-7.984034323,-8.824359438,352.444,3.996,2.757755014,0.602767328,67.77,6,1,4,TRUE,339350,0.600482543,CHEMBL1288160,1,0.117647059,1
O=C(NCCN1CCOCC1)c1cccc(-n2ncc3cc(Nc4c(Cl)cccc4Cl)ccc32)c1,-7.714626912,-9.766927088,510.425,5.1379,2.444677411,0.360564269,71.42,6,2,7,TRUE,CHEMBL469509,0.580376369,CHEMBL2376916,1,0.090909091,1
COc1ccc(Oc2cc(Nc3cc(Cl)ccc3C(N)=O)c(C(F)(F)F)cn2)cc1,-7.876682526,-7.647682776,437.805,5.3972,2.38224419,0.539086305,86.47,5,2,6,TRUE,CHEMBL323944,0.542606082,CHEMBL1923210,1,0.071428571,1
N#Cc1cc(-c2ccnc(Nc3ccc(-n4cnc(-c5ccccn5)n4)cc3)n2)cc(N2CCOCC2)c1,-9.160750232,-9.243024474,501.554,4.23818,2.818801862,0.364439426,117.67,10,1,6,TRUE,CHEMBL4749550,0.526,CHEMBL584899,1,0.157894737,1
COC(Cn1c(SCC#N)nc(-c2ccc(F)cc2)c1-c1ccnc(NC2CC2)c1)OC,-6.09067142,-5.68873468,453.543,4.56008,2.928702064,0.355752465,84.99,8,1,10,FALSE,CHEMBL1834328,0.540078844,CHEMBL3394119,1,0.146788991,1
Cc1ncn(-c2ccc(Nc3nccc(-c4cc(C#N)cc(N5CCOCC5)c4)n3)cc2)n1,-9.344615701,-8.154840193,438.495,3.4846,2.71218252,0.50492852,104.78,9,1,5,TRUE,CHEMBL4749550,0.572447912,CHEMBL570554,1,0.125,1
Cc1nc2c(cnn2-c2csc(C(=O)NC3COC3)c2)cc1Nc1ccc(F)cc1Cl,-7.296175841,-8.887145947,457.918,4.45512,2.947149508,0.462317915,81.07,7,2,5,TRUE,1216148,0.590349527,CHEMBL4854405,1,0.152380952,1
CC(=O)Nc1cc(-c2c(-c3ccc(F)cc3)nc(SC3CCC(C(=O)O)CC3O)n2C2CCCCC2)ccn1,-7.607471473,-7.493049023,552.672,5.9211,3.870460542,0.332982896,117.34,7,3,7,TRUE,CHEMBL3949162,0.468776879,CHEMBL3394110,1,0.172413793,1
Cc1n[nH]c(-c2c(C)csc2NC(=O)Cc2cccc3ncccc23)n1,-6.918911527,-8.82593743,363.446,3.87944,2.82280672,0.576257602,83.56,5,2,4,TRUE,310208,0.515448113,CHEMBL1682010,1,0.170454545,1
Cc1cccc(NC(=O)c2ccc(Cl)o2)c1N1CCC2(CC1)OCCO2,-7.31524631,-6.900729781,376.84,3.83702,3.102931945,0.881338654,63.94,5,1,3,FALSE,CHEMBL2391121,0.600096246,CHEMBL1783588,1,0.113636364,1
Cc1ccc(NC(=O)c2ccc(F)c(-n3cc(NC(=O)Nc4ccccc4Cl)cn3)c2)cn1,-8.31485424,-8.782731781,464.888,5.26452,2.339375906,0.374482878,100.94,5,3,5,TRUE,50943622,0.608522544,CHEMBL3355156,1,0.177083333,1
O=C(NCCN1CCOCC1)c1cccc(-n2ncc3cc(Nc4ccccc4Cl)ncc32)c1,-8.139957322,-8.822617142,476.968,3.8795,2.491270477,0.420891735,84.31,7,2,7,TRUE,50234923,0.58090131,CHEMBL2376931,1,0.181818182,1
COc1ccc(-c2cccc3cnc(Nc4ccc(-n5cnc(C)n5)cc4)nc23)cc1F,-9.133068218,-8.133017513,426.455,5.07722,2.509098715,0.422442967,77.75,7,1,5,TRUE,CHEMBL256517,0.596467558,CHEMBL1761568,1,0.172413793,1
NC(=O)c1ccccc1Nc1cc(Oc2ccc(-n3cncn3)cc2)ncc1C(F)(F)F,-7.838808692,-8.207551533,440.385,4.3159,2.569263518,0.462499974,107.95,7,2,6,TRUE,CHEMBL2391131,0.575726378,CHEMBL1923202,1,0.101123596,1
O=C(Nc1cnn(-c2csc(C(=O)NC3CC3)c2)c1)Nc1ccccc1Cl,-8.084144501,-7.901697776,401.879,4.1234,2.462423265,0.600364234,88.05,5,3,5,TRUE,1216148,0.607738729,CHEMBL4793809,1,0.144329897,1
CCOC(=O)C=CSc1nc(-c2ccc(F)cc2)c(-c2ccnc(Nc3ccccc3)c2)[nH]1,-6.409408362,-10.12965606,460.534,6.1903,2.689583834,0.18539344,79.9,6,2,8,TRUE,CHEMBL1272270,0.467259499,CHEMBL3394126,1,0.345238095,1
Cc1nnc(-c2c(C)csc2NC(=O)Cc2cccc3ncccc23)[nH]1,-7.210842526,-9.072558612,363.446,3.87944,2.87740672,0.576257602,83.56,5,2,4,TRUE,CHEMBL3828150,0.590583951,50626378,1,0.149425287,1
CC(C)n1c(=O)ccc2cnc(NC3CCC(NC(=O)NC4CCCC4)CC3)nc21,-9.200539201,-8.742841251,412.538,3.3373,2.63926795,0.699219329,100.94,6,3,5,TRUE,CHEMBL3673435,0.520920965,CHEMBL3577869,1,0.204819277,1
CCOC(=O)N1CCC(Nc2ncc(Cl)c(-c3c[nH]c4ccccc34)n2)CC1,-7.784019555,-7.867076778,399.882,4.3111,2.449865664,0.682512526,83.14,5,2,4,TRUE,CHEMBL403385,0.576720197,CHEMBL245533,1,0.235294118,1
CC(=O)Nc1cc(-c2c(-c3ccc(F)cc3)nc(SC=CC(=O)O)n2C2CC2)ccn1,-6.906426601,-8.210974632,438.484,4.7349,2.848625189,0.408708324,97.11,6,2,7,TRUE,CHEMBL3647951,0.453993056,CHEMBL3394102,1,0.142857143,1
CNC(=O)c1ccccc1Nc1cc(Nc2ccc(N3CCOCC3)cc2OC)ncc1Cl,-6.288191301,-8.164909755,467.957,4.427,2.450719264,0.473495733,87.75,7,3,7,TRUE,14683,0.522873778,CHEMBL3220466,1,0.206185567,1
[H]C([H])([H])N1CCC(NC(=O)c2cc(-n3cc(NC(=O)Nc4ccccc4Cl)cn3)cs2)C1,-8.450532809,-8.194604587,444.948,3.6651,3.042008767,0.559626217,91.29,6,3,5,TRUE,CHEMBL4559169,0.605216984,CHEMBL4799926,1,0.189473684,1
CN1CCC(NC(=O)c2cc(-n3cc(NC(=O)Nc4ccccc4Cl)cn3)cs2)CC1,-7.704221363,-7.986533931,458.975,4.0552,2.588988578,0.537419764,91.29,6,3,5,TRUE,1216154,0.594959592,CHEMBL4759538,1,0.161904762,1
c1cncc(-c2ncn(-c3ccc(Nc4nccc(-c5cccc(N6CCOCC6)c5)n4)cc3)n2)c1,-9.390913378,-8.517316557,476.544,4.3665,2.579093007,0.386255487,93.88,9,1,6,TRUE,13912,0.573296703,CHEMBL571023,1,0.270588235,1
O=c1[nH]nc(-c2ccnc(NC3CCOCC3)c2)n1-c1ccc2ccccc2c1,-10.46087888,-11.79018159,387.443,3.3667,2.543330396,0.560847365,84.83,6,2,4,TRUE,50374906,0.640251572,CHEMBL1644620,1,0.133333333,1
Cn1cc(-c2c[nH]c3ncc(C4CCC(N5CCOCC5)CC4)cc23)cn1,-9.684952183,-6.942938504,365.481,3.3218,2.758557116,0.77348586,58.97,5,1,3,TRUE,CHEMBL4443821,0.645356917,CHEMBL3393596,1,0.271604938,1
CN1CCCC1CNC(=O)c1cc(-n2cc(NC(=O)Nc3ccccc3Cl)cn2)cs1,-8.561045419,-7.972875278,458.975,4.0552,3.092431148,0.519212706,91.29,6,3,6,TRUE,CHEMBL4559169,0.575457917,CHEMBL4798047,1,0.181818182,1
Oc1c2ccccc2c2c3c(cccc13)N=N2,-7.400840842,-7.548312256,220.231,4.4274,2.71406412,0.43763445,44.95,3,1,0,TRUE,CHEMBL413188,0.681407035,CHEMBL1725279,1,0.163636364,1
COc1ccc(-c2cccc3cnc(Nc4ccc(-n5cnc(-c6ccccn6)n5)cc4)nc23)cc1F,-8.913128189,-8.525029301,489.514,5.8308,2.637957707,0.314712347,90.64,8,1,6,TRUE,13960,0.531998467,CHEMBL1761570,1,0.234693878,1
c1ccc2c(c1)Cc1cccc3[nH]nc-2c13,-9.056846282,-8.321086061,206.248,3.1341,2.252460975,0.470166621,28.68,1,1,0,TRUE,29987,0.682688125,CHEMBL4462592,1,0.318181818,1
O=C1c2ccccc2-c2n[nH]c3cccc1c23,-9.157068628,-8.543582665,220.231,2.7743,2.126782274,0.494951167,45.75,2,1,0,TRUE,29987,0.661554622,CHEMBL7064,1,0.325581395,1
Cn1cc(-c2ccc3cnc(Nc4ccc(-n5cnc(N6CCOCC6)n5)cc4)nc3c2)cn1,-10.25022428,-7.648524621,453.51,3.1912,2.763099143,0.433249657,98.81,10,1,5,TRUE,CHEMBL3891139,0.610771793,CHEMBL1761554,1,0.212765957,1
Cc1ccc(-c2cccc3cnc(Nc4ccc(C(=O)N5CCOCC5)cc4)nc23)cn1,-8.693922895,-9.223190285,425.492,4.21622,2.356774345,0.527454892,80.24,6,1,4,TRUE,CHEMBL257188,0.622786944,CHEMBL1761574,1,0.297297297,1
CC(=O)Nc1cc(-c2c(-c3ccc(F)cc3)nc(SCCC(=O)O)n2C)ccn1,-7.80857509,-8.343139043,414.462,3.8134,2.502704238,0.570787688,97.11,6,2,7,TRUE,346049,0.566216669,CHEMBL3394098,1,0.215909091,1
O=c1n(C2CCOC2)nc(-c2ccnc(NC3CCOCC3)c2)n1-c1ccc2ccccc2c1,-7.48252864,-7.227994513,457.534,3.8015,3.289468626,0.490881894,83.2,8,1,5,TRUE,CHEMBL4518634,0.515625,CHEMBL1644640,1,0.241758242,1
Nc1cccc2ccc(-n3c(-c4ccnc(NC5CCOCC5)c4)n[nH]c3=O)cc12,-10.45119812,-11.74547671,402.458,2.9489,2.708193438,0.452761037,110.85,7,3,4,TRUE,50374906,0.634810597,CHEMBL1644636,1,0.126315789,1
