SMILES,Title,IC50nM,5NTP_XP,6QU7_XP,Weight,LogP,SA,QED,TPSA,HBA,HBD,RotBond,Filtered,3D_best_rorgt,3D_sim_rorgt,3D_best_dhodh,3D_sim_dhodh,3D_sim_2D_rorgt,3D_sim_2D_dhodh
COc1cccc(-c2ccc(NC(=O)c3ccsc3C(=O)O)c(F)c2)c1,28079,44,-9.214405396,-10.49317119,371.389,4.5133,2.103247825,0.691716405,75.63,4,2,5,TRUE,50388230,0.512715613,28079,1,0.186046512,1
Cc1cc(S(N)(=O)=O)ccc1NC(=O)c1cc(F)c(-n2nc3n(c2=O)CCCC3)cc1OC(C)C1CCCCC1,1020526,44.7,-9.051602776,-14.11529841,571.675,4.06512,3.400145387,0.43857589,138.31,8,2,7,TRUE,708941,0.574643661,1020526,1,0.178861789,1
O=C(O)C1=C(C(=O)Nc2c(F)cc(-c3ccccc3F)cc2F)CCC1,50251722,45,-6.030628082,-10.66505517,361.319,4.2745,2.426831413,0.85446843,66.4,2,2,4,TRUE,50082594,0.575694529,50251722,1,0.12195122,1
CCC(=O)C(C#N)C(=O)Nc1ccc(-c2ccc(Cl)cc2)c(C(=O)OC)c1,50707373,45,-9.243272204,-11.42974298,384.819,3.85098,2.715223419,0.602307235,96.26,5,1,6,TRUE,50492371,0.553280896,50707373,1,0.206896552,1
Cn1nc(O)c(C(=O)Nc2c(F)c(F)c(-c3ccccc3)c(F)c2F)n1,50990479,45,-10.12840289,-12.13169007,366.274,2.9964,2.811585719,0.551713374,80.04,5,2,3,TRUE,50387987,0.569930903,50990479,1,0.13253012,1
CC(Oc1c(C(=O)Nc2c(F)cccc2Cl)ccc(-n2nc(C(C)(C)O)n(C)c2=O)c1F)C(F)(F)F,972650,45,-9.555754296,-13.75251758,534.869,4.3119,3.598691435,0.459286881,98.38,7,2,6,TRUE,596177,0.5060991,972650,1,0.150442478,1
CCc1nn(-c2cc(OC(C)C3CCCCC3)c(C(=O)NC3(c4ccc(F)cc4)CC3)cc2F)c(=O)n1C,972658,45,-11.11899268,-12.83757987,524.612,5.1783,3.480029168,0.440671155,78.15,6,1,8,TRUE,644806,0.534775641,972658,1,0.243243243,1
CCc1nn(-c2cc(OC(C)c3ccccc3)c(C(=O)Nc3cnccc3C)cc2F)c(=O)n1C,972664,45,-9.328090088,-10.61020406,475.524,4.36822,3.158155124,0.42871719,91.04,7,1,7,TRUE,651513,0.589548738,972664,1,0.136752137,1
Cc1cc2[nH]ncc2cc1NC(=O)c1cc(F)c(-n2nc3n(c2=O)CCCC3)cc1OC(C)C(F)(F)F,1020489,45,-9.617610313,-12.79305748,518.471,4.27602,3.536636983,0.383920718,106.83,7,2,5,TRUE,51111946,0.539159503,1020489,1,0.133333333,1
Cc1ccccc1NC(=O)c1cc(F)c(-n2nc3n(c2=O)CCOC3)cc1OC(C)C(F)(F)F,1020578,45,-9.490649835,-13.29098346,480.418,3.59362,3.356908059,0.564365258,87.38,7,1,5,TRUE,578519,0.527030674,1020578,1,0.113821138,1
CCC(O)=C(C#N)C(=O)Nc1ccc(-c2ccc(Cl)cc2)c(C(=O)OC)c1,CHEMBL1929438,45,-7.451421437,-11.39714568,384.819,4.47778,2.413257147,0.342470169,99.42,5,2,5,FALSE,558913,0.523830298,CHEMBL1929438,1,0.115789474,1
COc1ccc(F)cc1-c1ncc(Nc2ccc(C)cc2C(=O)O)cc1C,220029,46,-8.771601209,-7.469511568,366.392,4.95494,2.211916731,0.668076494,71.45,4,2,5,TRUE,50388206,0.550966709,220029,1,0.163043478,1
NCCO.O=C(O)c1[nH]c(=O)[nH]c(=O)c1CCc1ccc2ccccc2c1,50555388,46,-8.906249591,-9.410157656,371.393,0.6372,2.461830951,0.444113415,149.27,5,5,5,TRUE,558766,0.517516308,50555388,1,0.119047619,1
COc1ccc2cc(CCc3c(C(=O)O)[nH]c(=O)[nH]c3=O)ccc2c1.NCCO,50555414,46,-8.728609858,-9.556162192,401.419,0.6458,2.527365214,0.405336592,158.5,6,5,6,TRUE,558649,0.550046773,50555414,1,0.119047619,1
CC(Oc1cc(-n2nc3n(c2=O)CCOC3)c(F)cc1C(=O)Nc1c(Cl)ccc(F)c1F)C(F)(F)F,1020603,46,-11.87198443,-13.17881964,536.816,4.2168,3.619271326,0.3897834,87.38,7,1,5,TRUE,667131,0.592375367,1020603,1,0.14953271,1
CCn1c(CO)nn(-c2ccc3c(=O)n(-c4ccccc4C)cc(N(C)C)c3c2)c1=O,1226015,46.5,-7.731127914,-12.94011206,419.485,2.22472,2.831274544,0.536225761,85.29,8,1,5,TRUE,795460,0.570129453,1226015,1,0.14893617,1
Cc1c(-c2ccc(-c3ccccc3F)cc2)nc2ccc(F)cc2c1C(N)=O,51370193,47,-10.90677859,-9.087200728,374.39,5.25432,2.103530816,0.532123943,55.98,2,1,3,TRUE,CHEMBL3598040,0.582733813,51370193,1,0.224719101,1
COc1ccc2cc(CCc3c(C(=O)O)[nH]c(=O)[nH]c3=O)c(OC)cc2c1.NCCO,CHEMBL3945267,47.8,-8.679012731,-9.003123386,431.445,0.6544,2.662676231,0.363340742,167.73,7,5,7,TRUE,558649,0.528197158,CHEMBL3945267,1,0.113636364,1
Cc1cc(C(=O)O)c2nc(-c3c(F)c(F)c(-c4ccc(OCc5ccccc5)cc4)c(F)c3F)[nH]c2c1,297829,48,-8.490302943,-10.45430231,506.455,7.03892,2.661766471,0.191394038,75.21,3,2,6,TRUE,51359962,0.536427415,297829,1,0.114285714,1
COc1ncc(Nc2ccc(C3CC3)cc2C(=O)O)cc1-c1ccccc1,219979,49,-8.556100673,-5.425747531,360.413,5.0764,2.21189779,0.641554722,71.45,4,2,6,TRUE,668647,0.563156718,219979,1,0.265060241,1
CCC(=O)C(C#N)C(=O)Nc1ccc(-c2ccc(F)cc2C)c(C(=O)OC)c1,50707378,49,-9.234127043,-10.91610322,382.391,3.6451,2.853242599,0.607667463,96.26,5,1,6,TRUE,51236261,0.575975976,50707378,1,0.068181818,1
CCOC(=O)c1sc(Nc2ccc(C)c(F)c2)nc1-c1ccccc1,50312270,49,-7.965341783,-6.324549109,356.422,5.17792,2.054104324,0.640244673,51.22,5,1,5,TRUE,CHEMBL3982626,0.544125977,50312270,1,0.243589744,1
Cc1ncnc(C)c1NC(=O)c1cc(F)c(-n2nc3n(c2=O)CCCC3)cc1OC(C)C1CCCCC1,1020522,49,-8.215708162,-12.58121291,508.598,4.51614,3.548958038,0.52525251,103.93,8,1,6,TRUE,1156145,0.537852593,1020522,1,0.10619469,1
CCC(O)=C(C#N)C(=O)Nc1ccc(-c2ccc(F)cc2C)c(C(=O)OC)c1,CHEMBL1929443,49,-9.587328917,-14.2470314,382.391,4.2719,2.548254103,0.3481139,99.42,5,2,5,FALSE,51273776,0.595986858,CHEMBL1929443,1,0.125,1
CC(Oc1cc(-n2nc(CO)n(C)c2=O)c(F)cc1C(=O)Nc1c(F)cccc1F)C(F)(F)F,1098708,49.8,-9.7123937,-11.6536946,490.36,3.0625,3.351669117,0.518041742,98.38,7,2,6,TRUE,51379174,0.523945675,1098708,1,0.2125,1
CC(Oc1cc(-n2nc(C3CCC3)n(C)c2=O)c(F)cc1C(=O)Nc1c(F)cccc1F)C(F)(F)F,972516,50,-10.79655298,-12.16829156,514.426,4.8377,3.372755502,0.478063568,78.15,6,1,6,TRUE,675643,0.550473613,972516,1,0.155339806,1
CN(C)c1ccc(-c2ccc(NC(=O)C3=C(C(=O)O)CCC3)cc2Cl)cc1,50251726,50,-9.479188581,-10.32982422,384.863,4.5766,2.318716731,0.791352505,69.64,3,2,5,TRUE,50990880,0.580433195,50251726,1,0.210526316,1
Cc1cc(C(=O)O)c2nc(-c3c(F)c(F)c(-c4ccsc4)c(F)c3F)[nH]c2c1,297841,50,-8.017580912,-9.717486958,406.36,5.52142,2.925143808,0.347735021,65.98,3,2,3,TRUE,50082577,0.531344323,297841,1,0.08988764,1
COc1cncc(NC(=O)c2cc(F)c(-n3nc4n(c3=O)CCCC4)cc2OC(C)C2CCCCC2)c1C,1020505,50,-8.466726063,-9.950004316,523.609,4.82132,3.526565961,0.476619923,100.27,8,1,7,TRUE,645168,0.572884013,1020505,1,0.129032258,1
Cc1c(NC(=O)c2cc(F)c(-n3nc4n(c3=O)CCCC4)cc2OC(C)C(F)(F)F)cccc1C(F)(F)F,1020418,50,-11.89981348,-12.80624788,546.443,5.41852,3.461863086,0.434028876,78.15,6,1,5,FALSE,51111946,0.504008847,1020418,1,0.123809524,1
CCn1c(C(=O)O)nn(-c2ccc(C(=O)Nc3c(F)cccc3Cl)c(OC(C)C(F)F)c2)c1=O,972679,50,-9.388533719,-13.39629605,498.845,3.8293,3.43558015,0.487519623,115.45,7,2,8,TRUE,578519,0.525901697,972679,1,0.139344262,1
CCn1c(CO)nn(-c2cc3c(C(C)C)cn(CC4CC4)c(=O)c3cc2F)c1=O,1226104,50.9,-9.22521951,-12.44984656,400.454,2.5336,2.986901533,0.689417077,82.05,7,1,6,TRUE,809496,0.554584222,1226104,1,0.127272727,1
O=C(O)c1cc(-c2ccc(-c3ccccc3)cc2)nc2ccccc12,51126177,51,-9.470970299,-6.282257993,325.367,5.267,1.66597347,0.558243737,50.19,2,1,3,TRUE,50082577,0.532299115,51126177,1,0.121621622,1
Cc1cc(=O)n2[nH]c(SCc3cc(Cl)ccc3Cl)nc2n1,50970246,51,-7.715246787,-10.4708323,341.223,3.32512,2.652081169,0.742538718,63.05,5,1,3,TRUE,675357,0.507130348,50970246,1,0.064102564,1
Cc1cc(O)n2nc(SCc3cc(Cl)ccc3Cl)nc2n1,CHEMBL2177858,51,-8.219172284,-10.4708323,341.223,3.73742,2.639654833,0.735542493,63.31,6,1,3,TRUE,51085918,0.529419355,50970246,1,0.095890411,1
COC(=O)c1ccc2cc(CCCCc3c(C(=O)O)[nH]c(=O)[nH]c3=O)ccc2c1.NCCO,50555381,52,-10.64495795,-10.6007278,457.483,1.204,2.605734892,0.247525753,175.57,7,5,8,TRUE,667065,0.511788105,50555381,1,0.1,1
CCC(=O)C(C#N)C(=O)Nc1ccc(-c2ccccc2Cl)c(C(=O)OC)c1,50707371,52,-8.467437651,-9.077984598,384.819,3.85098,2.765441923,0.602307235,96.26,5,1,6,TRUE,51236261,0.58220926,50707371,1,0.134146341,1
Cc1nn(-c2cc(OC(C)c3ccccc3)c(C(=O)Nc3c(F)cccc3F)cc2F)c(=O)n1C(C)C,972446,52,-10.35016925,-13.76644859,510.516,5.73292,3.162504088,0.34437842,78.15,6,1,7,TRUE,651546,0.550418639,972446,1,0.132075472,1
CCC(O)=C(C#N)C(=O)Nc1ccc(-c2ccccc2Cl)c(C(=O)OC)c1,CHEMBL1929436,52,-8.312164103,-14.0521819,384.819,4.47778,2.46347565,0.342470169,99.42,5,2,5,FALSE,795437,0.600405451,CHEMBL1929436,1,0.182795699,1
COc1cccc(-c2cc(F)c(Nc3ncccc3C(=O)O)c(F)c2)c1F,CHEMBL2263642,52.97,-8.767528275,-8.340834921,374.318,4.6163,2.335638577,0.682103466,71.45,4,2,5,TRUE,669109,0.511807643,CHEMBL2263642,1,0.15625,1
N#CC(C(=O)Nc1ccc(-c2ccccc2)cc1)C(=O)C1CC1,52786,53,-8.028564684,-10.80979887,304.349,3.41098,2.488282607,0.86049865,69.96,3,1,5,TRUE,1071444,0.545261581,52786,1,0.21875,1
Cc1ccc(Nc2cnc(-c3ccccc3)c(C)c2)c(C(=O)O)c1,219997,53,-7.940233005,-7.588277847,318.376,4.80724,1.990789365,0.724584618,62.22,3,2,4,TRUE,558766,0.526809809,219997,1,0.126436782,1
N#CC(C(=O)Nc1ccc(-c2ccccc2)cc1)=C(O)C1CC1,CHEMBL142996,53,-7.887510109,-11.20919558,304.349,4.03778,2.141194684,0.508448101,73.12,3,2,4,FALSE,50529312,0.530103645,CHEMBL142996,1,0.12345679,1
Cc1ccc2nc(-c3ccc(-c4cccnc4Cl)cc3)c(C)c(C(=O)O)c2c1,51126191,54,-8.990427223,-10.48896264,388.854,5.93224,2.235689726,0.441456186,63.08,3,1,3,FALSE,CHEMBL3924809,0.581595807,51126191,1,0.227848101,1
Cc1c(-c2ccc(-c3cccnc3Cl)cc2)nc2ccccc2c1C(=O)O,51126214,54,-8.621884514,-8.942813145,374.827,5.62382,2.134569718,0.472273223,63.08,3,1,3,FALSE,50529312,0.550375608,51126214,1,0.192771084,1
CC(O)c1nn(-c2cc(OC(C)C(F)(F)F)c(C(=O)Nc3c(F)cccc3F)cc2F)c(=O)n1C,972553,54.3,-11.17751754,-13.51258041,504.387,3.6235,3.696953914,0.500122517,98.38,7,2,6,TRUE,667131,0.5771696,972553,1,0.148514851,1
COc1cc(C)c(NC(=O)c2cc(F)c(-n3nc4n(c3=O)CCCC4)cc2OC(C)C(F)(F)F)cn1,1020436,54.3,-9.146992321,-10.10082118,509.46,3.80332,3.483695145,0.507728775,100.27,8,1,6,TRUE,478124,0.584344834,1020436,1,0.221238938,1
Cc1ccc(C(=O)NC2CCCc3c2cnn3-c2ccccc2F)nc1,51334942,55,-10.93046851,-10.614272,350.397,3.52222,2.806655637,0.786140247,59.81,4,1,3,TRUE,CHEMBL4463098,0.533840948,51334942,1,0.094117647,1
CC(Oc1cc(-n2nc3ccccn3c2=O)c(F)cc1C(=O)Nc1c(F)cccc1F)c1ccccc1,1020622,55,-9.602912231,-14.1644593,504.468,5.2948,3.089667928,0.340785116,77.63,6,1,6,TRUE,651509,0.551796462,1020622,1,0.153153153,1
CC(Oc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1C(=O)NC1(c2ccc(F)cc2)CC1)C(F)(F)F,1020493,55,-10.19652814,-13.43259314,522.474,4.3972,3.524169699,0.487326624,78.15,6,1,6,TRUE,CHEMBL3596636,0.572500469,1020493,1,0.181818182,1
CCc1nn(-c2cc(OC(C)c3ccccc3)c(C(=O)Nc3cccc(C(=O)NC4CC4)c3)cc2F)c(=O)n1C,972666,55,-10.80751602,-14.3115372,543.599,4.557,3.128443052,0.322014471,107.25,7,2,9,TRUE,578603,0.548373679,972666,1,0.169354839,1
CC(C)CC(C)Oc1cc(-n2nc(C(C)C)n(C)c2=O)c(F)cc1C(=O)NC1CCNCC1,972637,55,-6.882020375,-13.36283465,461.582,3.1287,3.423341039,0.630472009,90.18,7,2,8,TRUE,701136,0.540340489,972637,1,0.166666667,1
Cc1nc2c(C(=O)O)cc(-c3ccc(-c4ccccc4F)cc3)cc2[nH]1,1045584,55,-8.423171398,-8.857933484,346.361,5.04262,2.171493523,0.545862818,65.98,2,2,3,TRUE,CHEMBL3924809,0.546349664,1045584,1,0.179487179,1
COc1cccc(-c2ccc(-c3cc(C(=O)O)c4nc(C)[nH]c4c3)cc2)c1,1045585,55,-8.268490983,-11.12422985,358.397,4.91212,2.163125163,0.543296158,75.21,3,2,4,TRUE,50748343,0.524443978,1045585,1,0.136363636,1
Cc1nc2c(C(=O)O)cc(-c3ccc(-c4cccc(OCc5ccccc5)c4)cc3)cc2[nH]1,1045586,55,-11.47271595,-9.920185514,434.495,6.48252,2.221289603,0.320576663,75.21,3,2,6,TRUE,50092325,0.58256513,1045586,1,0.172413793,1
Cc1nc2c(C(=O)O)cc(-c3ccc(-c4cccc(O)c4)cc3)cc2[nH]1,1045587,55,-7.991747713,-8.864017997,344.37,4.60912,2.24143344,0.506456699,86.21,3,3,3,TRUE,CHEMBL3924809,0.531391201,1045587,1,0.166666667,1
Cc1nc2c(C(=O)O)cc(-c3ccc(-c4ccccc4OCc4ccccc4)cc3)cc2[nH]1,1045588,55,-10.76252678,-9.977601257,434.495,6.48252,2.224299699,0.320576663,75.21,3,2,6,TRUE,753571,0.564129203,1045588,1,0.133333333,1
COc1ccccc1-c1ccc(-c2cc(C(=O)O)c3nc(C)[nH]c3c2)cc1,1045589,55,-8.605090403,-8.640780644,358.397,4.91212,2.160954733,0.543296158,75.21,3,2,4,TRUE,CHEMBL3924809,0.569553806,1045589,1,0.158536585,1
COc1cccc(-c2ccc(-c3cc(C(=O)O)c4nc(C)[nH]c4c3)cc2)c1F,1045591,55,-8.703460315,-9.409026212,376.387,5.05122,2.317604624,0.522510389,75.21,3,2,4,TRUE,669143,0.539235826,1045591,1,0.117647059,1
Cc1nc2c(C(=O)O)cc(-c3ccc(-c4ccccc4O)cc3)cc2[nH]1,1045592,55,-7.000715416,-8.518704352,344.37,4.60912,2.239826163,0.506456699,86.21,3,3,3,TRUE,CHEMBL3924809,0.549187237,1045592,1,0.166666667,1
Cc1nc2c(C(=O)O)cc(-c3ccc(-c4cccc(CN5CCS(=O)(=O)CC5)c4)cc3)cc2[nH]1,1045594,55,-10.21434834,-9.329097193,475.57,4.13392,2.60844501,0.44982323,103.36,5,2,5,TRUE,766139,0.55297466,1045594,1,0.169811321,1
Cc1nc2c(C(=O)O)cc(-c3ccc(-c4cccc(CNC(C)(C)C)c4)cc3)cc2[nH]1,1045595,55,-5.071885482,-6.04715235,413.521,5.79162,2.40241617,0.386811001,78.01,3,3,5,TRUE,51267457,0.562517993,1045595,1,0.12962963,1
Cc1nc2c(C(=O)O)cc(-c3ccc(-c4ccccc4CN4CCCCC4)cc3)cc2[nH]1,1045596,55,-7.297597132,-9.735733085,425.532,5.88942,2.339490775,0.418299653,69.22,3,2,5,TRUE,669291,0.545605631,1045596,1,0.116504854,1
Cc1nc2c(C(=O)O)cc(-c3ccc(-c4ccccc4CN4CCOCC4)cc3)cc2[nH]1,1045597,55,-9.992642912,-9.071350466,427.504,4.73572,2.388245613,0.481189384,78.45,4,2,5,TRUE,50748436,0.560627407,1045597,1,0.153846154,1
Cc1nc2c(C(=O)O)cc(-c3c(F)c(F)c(-c4cccc(CNC(C)C)c4)c(F)c3F)cc2[nH]1,1045603,55,-6.523561954,-8.961596734,471.454,5.95792,2.861187048,0.23963989,78.01,3,3,6,TRUE,51267457,0.5408665,1045603,1,0.105263158,1
Cc1nc2c(C(=O)O)cc(-c3c(F)c(F)c(-c4ccc(CN5CCCC5)cc4)c(F)c3F)cc2[nH]1,1045606,55,-8.383614348,-9.392544869,483.465,6.05572,2.766350797,0.267676305,69.22,3,2,5,TRUE,50092387,0.549679027,1045606,1,0.133333333,1
Cc1nc2c(C(=O)O)cc(-c3ccc(-c4cccc(CO)c4)cc3)cc2[nH]1,1045612,55,-8.793419086,-9.629121269,358.397,4.39582,2.254310178,0.504718064,86.21,3,3,4,TRUE,50082665,0.525596113,1045612,1,0.147727273,1
Cc1nc2c(C(=O)O)cc(-c3ccc(-c4c(C)cccc4C)cc3)cc2[nH]1,1045615,55,-9.1269933,-9.002923956,356.425,5.52036,2.283070901,0.507764037,65.98,2,2,3,TRUE,CHEMBL3982626,0.562893789,1045615,1,0.219178082,1
CCCC(C)Oc1cc(-n2nc(C(C)O)n(C)c2=O)c(F)cc1C(=O)NC(CC)CC,1098791,55,-7.674212621,-11.30930761,436.528,3.2492,3.664383736,0.595774893,98.38,7,2,10,TRUE,668639,0.504756523,1098791,1,0.12,1
Cc1cc(C(=O)O)c2nc(-c3c(F)c(F)c(-c4ccc(NC(=O)C5CCCN5)cc4)c(F)c3F)[nH]c2c1,297787,56,-9.020314065,-9.741643381,512.463,5.15042,3.345543929,0.218625352,107.11,4,4,5,TRUE,1133003,0.481797397,297787,1,0.176470588,1
O=C1c2ccccc2C(=O)c2c1nnn2-c1ccc(-c2cccc(F)c2)cc1,51338189,56,-8.875948872,-8.171634501,369.355,3.8488,2.275274211,0.474112683,64.85,5,0,2,FALSE,558766,0.524896498,51338189,1,0.078651685,1
CCCC(C)Oc1cc(-n2nc(CC)n(C)c2=O)c(F)cc1C(=O)Nc1cccc(C(F)(F)F)c1,1098624,56.8,-11.28174485,-13.78196677,494.489,5.111,3.198492599,0.441681515,78.15,6,1,8,TRUE,50529301,0.524507558,1098624,1,0.161904762,1
O=C(O)c1cc(C2CC2)ccc1Nc1cnc(-c2ccccc2C2CC2)nc1,219981,57,-9.19401401,-8.278018425,371.44,5.3402,2.411073699,0.61158995,75.11,4,2,6,TRUE,669271,0.518481717,219981,1,0.090909091,1
Cc1ccc(Nc2cnc(-c3ccccc3Cl)nc2)c(C(=O)O)c1,220019,57,-8.717443723,-8.897261527,339.782,4.54722,2.086975338,0.729087139,75.11,4,2,4,TRUE,558766,0.558408982,220019,1,0.125,1
O=C(O)c1cc(C2CC2)ccc1Nc1cnc(-c2c(F)cc(O)cc2F)nc1,219978,57,-7.796705531,-8.269819906,383.354,4.4466,2.629893343,0.602637473,95.34,5,3,5,TRUE,51222700,0.55760479,219978,1,0.1125,1
O=C(O)c1cc(-c2ccc(Cl)c(Cl)c2)nc2ccc(Br)cc12,CHEMBL3818640,57.1,-7.834895391,-7.695606128,397.055,5.6693,1.966832815,0.606579043,50.19,2,1,2,TRUE,51109455,0.498920553,CHEMBL3818640,1,0.13253012,1
CCCC(C)Oc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1C(=O)Nc1ccccc1N,1020400,57.8,-8.315766267,-12.64298255,453.518,3.9113,3.181065704,0.528023939,104.17,7,2,7,TRUE,644807,0.500090139,1020400,1,0.194690265,1
CCOC(=O)c1sc(Nc2ccc(C)c(C)c2)nc1-c1ccccc1,50312271,58,-8.54173551,-6.032624409,352.459,5.34724,2.013757412,0.629162086,51.22,5,1,5,TRUE,50529404,0.557661927,50312271,1,0.108433735,1
O=C(O)C1=C(C(=O)Nc2c(F)c(F)c(-c3cccc(OC(F)(F)F)c3)c(F)c2F)COC1,50319906,58,-10.42115406,-11.32445281,465.277,4.1585,3.036974086,0.512058536,84.86,4,2,5,FALSE,50082594,0.594886364,50319906,1,0.085106383,1
CC(Oc1cc(-n2nc3n(c2=O)CCCN3C)c(F)cc1C(=O)Nc1c(F)cccc1F)C(F)(F)F,1020648,58,-9.626234461,-12.80130538,515.414,3.8731,3.52955814,0.522238952,81.39,7,1,5,TRUE,351299,0.587070472,1020648,1,0.144230769,1
CCN(N=Cc1ccccc1C(=O)O)c1nc(-c2ccccc2Cl)cs1,1001111,58.7,-10.21526116,-10.4907958,385.876,5.0221,2.57968188,0.477457309,65.79,5,1,6,FALSE,50382180,0.562786135,1001111,1,0.189473684,1
CCOc1cccc(-c2ccc(NC(=O)C(C#N)C(=O)CC)cc2C(=O)OC)c1,50707383,59,-7.104687389,-11.19744542,394.427,3.59628,2.790707223,0.541681466,105.49,6,1,8,TRUE,667112,0.557848719,50707383,1,0.13592233,1
CCOc1cccc(-c2ccc(NC(=O)C(C#N)=C(O)CC)cc2C(=O)OC)c1,CHEMBL1929448,59,-6.804264784,-11.46190498,394.427,4.22308,2.480127614,0.314906864,108.65,6,2,7,FALSE,651472,0.525553755,CHEMBL1929448,1,0.162790698,1
Cc1cc(C(=O)O)c2[nH]c(-c3c(F)c(F)c(-c4ccccc4OCc4ccccc4)c(F)c3F)nc2c1,297802,60,-9.742188125,-8.536336417,506.455,7.03892,2.749656264,0.191394038,75.21,3,2,6,TRUE,51107457,0.542126284,297802,1,0.15625,1
Cc1cc(F)ccc1NC(=O)c1cc(F)c(-n2nc3n(c2=O)CCOC3)cc1OC(C)C(F)(F)F,1020583,60,-10.26436073,-13.2316915,498.408,3.73272,3.434109441,0.542123588,87.38,7,1,5,TRUE,50489156,0.57696167,1020583,1,0.141509434,1
CC(Oc1cc(-n2nc3n(c2=O)CCOC3)c(F)cc1C(=O)Nc1ccccc1C(F)F)C(F)(F)F,1020586,60,-12.05687026,-13.45249182,516.398,4.2228,3.592714726,0.496144789,87.38,7,1,6,TRUE,667131,0.601923864,1020586,1,0.180952381,1
Cc1cc(C)c(NC(=O)c2cc(F)c(-n3nc4n(c3=O)CCOC4)cc2OC(C)C(F)(F)F)c(Cl)n1,1020600,60,-10.13202241,-13.00563059,529.878,3.95044,3.675438673,0.396728755,100.27,8,1,5,FALSE,795442,0.556006082,1020600,1,0.128712871,1
CC(Oc1cc(-n2nc3n(c2=O)CCCC3C(=O)O)c(F)cc1C(=O)Nc1c(F)cccc1Cl)C(F)(F)F,1020658,60,-9.886553007,-12.12987821,560.863,4.5095,3.874303709,0.428785,115.45,7,2,6,TRUE,596177,0.53476431,1020658,1,0.198275862,1
CSc1nn(-c2cc(OC(C)C(F)(F)F)c(C(=O)Nc3c(F)cccc3F)cc2F)c(=O)n1C,972557,60,-9.196802375,-11.75412402,506.428,4.2921,3.383568525,0.398830551,78.15,7,1,6,TRUE,51379174,0.516843455,972557,1,0.230769231,1
CCCC(C)Oc1cc(-n2nc(CO)n(C)c2=O)c(F)cc1C(=O)NC(CC)CC,972602,60,-7.40836349,-10.6369428,422.501,2.6882,3.313671121,0.613455396,98.38,7,2,10,TRUE,50529316,0.496379648,972602,1,0.103092784,1
CC(Oc1cc(-n2nc3ccccn3c2=O)c(F)cc1C(=O)Nc1c(F)cccc1F)C(F)(F)F,1020608,61,-11.64927203,-12.06537894,496.367,4.4844,3.264935403,0.413574807,77.63,6,1,5,TRUE,667131,0.588752197,1020608,1,0.156862745,1
Cc1ccc(Nc2cc(Cl)cnc2-c2ccccc2)c(C(=O)O)c1,219983,62,-3.920165416,-6.754138401,338.794,5.15222,2.072998867,0.69000013,62.22,3,2,4,TRUE,795482,0.542723553,219983,1,0.202380952,1
CC(Oc1cc(-n2nc(C(N)=O)n(C)c2=O)c(F)cc1C(=O)Nc1c(F)cccc1F)C(F)(F)F,972689,63,-9.29728771,-12.62676066,503.359,2.6691,3.435276687,0.501421205,121.24,7,2,6,TRUE,51379174,0.514815679,972689,1,0.2125,1
CC(O)=C(C#N)C(=O)Nc1ccc(C(F)(F)F)cc1,306827,64,-8.121008206,-9.291677856,270.21,2.99948,2.267229251,0.492603339,73.12,3,2,2,FALSE,51379169,0.530188057,306827,1,0.177419355,1
CC(Oc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1C(=O)Nc1cccc(C(F)(F)F)c1)C1CCCCC1,1020542,64,-10.91525847,-14.21615889,546.565,6.1281,3.340504679,0.377670782,78.15,6,1,6,TRUE,651562,0.533224448,1020542,1,0.221238938,1
CCCC(C)Oc1cc(-n2nc(CC)n(C)c2=O)c(F)cc1C(=O)Nc1ccccc1F,1098622,64.3,-11.40314479,-12.55703112,444.482,4.2313,3.085204149,0.564054233,78.15,6,1,8,TRUE,51111947,0.568712274,1098622,1,0.121212121,1
Cc1cnc(NC(=O)c2cc(F)c(-n3nc4n(c3=O)CCCC4)cc2OC(C)C2CCCCC2)c(C)n1,1020510,65,-8.598804509,-11.10615714,508.598,4.51614,3.531622653,0.52525251,103.93,8,1,6,TRUE,651562,0.570866494,1020510,1,0.162393162,1
CCc1nn(-c2cc(OC(C)c3ccccc3)c(C(=O)Nc3cc4cn[nH]c4cc3C)cc2F)c(=O)n1C,972668,65,-10.69982982,-15.04741085,514.561,4.84952,3.324847233,0.322976461,106.83,7,2,7,TRUE,701136,0.586175451,972668,1,0.193277311,1
CC(Oc1cc(-n2nc(Cl)n(C)c2=O)c(F)cc1C(=O)Nc1c(F)cccc1F)C(F)(F)F,972561,65,-10.76176522,-11.98292006,494.779,4.2236,3.381564746,0.538731974,78.15,6,1,5,FALSE,667131,0.581184087,972561,1,0.16,1
Cc1ccc(C(=O)NC2CCCc3c2cnn3-c2ccccc2C)nc1,993092,66,-9.618243727,-10.75498667,346.434,3.69154,2.777768868,0.786668932,59.81,4,1,3,TRUE,50388230,0.578296545,993092,1,0.152173913,1
CCC(=O)C(C#N)C(=O)Nc1ccc(-c2ccc3c(c2)OCCO3)c(C(=O)OC)c1,50707386,66,-10.2352353,-11.79918592,408.41,2.96878,2.944833148,0.577087709,114.72,7,1,6,TRUE,50388230,0.554542529,50707386,1,0.159574468,1
